Year,Month,Day,Hour,Temperature,Humidity,PRECTOTCORR
2023,9,14,23,23.31,95.19,0.2
2023,9,15,0,23.25,94.62,0.26
2023,9,15,1,23.13,94.75,0.23
2023,9,15,2,23.02,94.5,0.17
2023,9,15,3,22.81,94.81,0.11
2023,9,15,4,22.66,94.88,0.08
2023,9,15,5,22.49,95,0.1
2023,9,15,6,22.8,94,0.1
2023,9,15,7,23.73,91.19,0.06
2023,9,15,8,25.11,85.5,0.03
2023,9,15,9,26.55,79.44,0.04
2023,9,15,10,27.47,77.12,0.17
2023,9,15,11,27.87,77.56,0.36
2023,9,15,12,28.15,78.44,0.47
2023,9,15,13,28.38,78.94,0.47
2023,9,15,14,28.52,79.44,0.48
2023,9,15,15,28.33,81.06,0.41
2023,9,15,16,27.79,84.81,0.39
2023,9,15,17,26.8,91,0.31
2023,9,15,18,25.55,94.56,0.12
2023,9,15,19,25.24,94.75,0.02
2023,9,15,20,24.96,95.06,0.02
2023,9,15,21,24.63,95.88,0.03
2023,9,15,22,24.4,96.31,0.04
2023,9,15,23,24.15,96.88,0.04
2023,9,16,0,23.99,97.19,0.04
2023,9,16,1,23.85,97.25,0.05
2023,9,16,2,23.69,97.38,0.07
2023,9,16,3,23.57,97.38,0.08
2023,9,16,4,23.48,97.5,0.09
2023,9,16,5,23.47,97.25,0.13
2023,9,16,6,23.9,95.94,0.17
2023,9,16,7,24.68,94.12,0.13
2023,9,16,8,25.94,90.06,0.18
2023,9,16,9,27.25,85,0.22
2023,9,16,10,28.08,82,0.3
2023,9,16,11,28.52,80.81,0.33
2023,9,16,12,28.6,81.06,0.27
2023,9,16,13,28.68,81.12,0.2
2023,9,16,14,28.48,82.31,0.14
2023,9,16,15,28.2,84.06,0.11
2023,9,16,16,27.74,87.12,0.12
2023,9,16,17,26.95,91.94,0.09
2023,9,16,18,25.94,95.56,0.1
2023,9,16,19,25.72,95.69,0.16
2023,9,16,20,25.52,96.12,0.2
2023,9,16,21,25.43,96,0.25
2023,9,16,22,25.35,95.81,0.27
2023,9,16,23,25.3,95.5,0.25
2023,9,17,0,25.33,95,0.23
2023,9,17,1,25.43,93.94,0.21
2023,9,17,2,25.49,93,0.16
2023,9,17,3,25.3,93.56,0.13
2023,9,17,4,25.01,94.5,0.14
2023,9,17,5,24.69,95.94,0.16
2023,9,17,6,25.01,97,0.18
2023,9,17,7,26.27,93.56,0.3
2023,9,17,8,27.53,86.44,0.32
2023,9,17,9,28.37,81.56,0.37
2023,9,17,10,29.26,77.69,0.55
2023,9,17,11,29.8,75.44,0.58
2023,9,17,12,30.37,73.25,0.63
2023,9,17,13,30.65,71.81,0.55
2023,9,17,14,30.49,72.75,0.39
2023,9,17,15,30.06,75.44,0.31
2023,9,17,16,29.44,80.44,0.27
2023,9,17,17,28.36,85.31,0.22
2023,9,17,18,26.86,93.12,0.1
2023,9,17,19,26.3,94.06,0.06
2023,9,17,20,25.82,94.88,0.04
2023,9,17,21,25.39,95.88,0.01
2023,9,17,22,25.13,96.44,0.01
2023,9,17,23,24.91,96.81,0.02
2023,9,18,0,24.76,96.56,0.04
2023,9,18,1,24.75,95.5,0.07
2023,9,18,2,24.75,94.69,0.1
2023,9,18,3,24.66,94.56,0.13
2023,9,18,4,24.51,95,0.07
2023,9,18,5,24.36,95.31,0.04
2023,9,18,6,25.05,94.75,0.04
2023,9,18,7,26.97,86.94,0.08
2023,9,18,8,28.23,79.5,0.06
2023,9,18,9,29.26,75.19,0.09
2023,9,18,10,30.22,71.94,0.1
2023,9,18,11,30.81,70.38,0.09
2023,9,18,12,31.06,70.06,0.08
2023,9,18,13,31.18,70,0.08
2023,9,18,14,31.01,70.94,0.09
2023,9,18,15,30.54,73.38,0.05
2023,9,18,16,29.84,78.5,0.09
2023,9,18,17,28.56,84.94,0.07
2023,9,18,18,27.05,91.88,0.08
2023,9,18,19,26.48,93.62,0.08
2023,9,18,20,26.11,94.88,0.06
2023,9,18,21,25.79,96.19,0.06
2023,9,18,22,25.46,97.31,0.06
2023,9,18,23,25.13,98.31,0.07
2023,9,19,0,24.9,98.69,0.08
2023,9,19,1,24.76,98.75,0.1
2023,9,19,2,24.57,98.94,0.08
2023,9,19,3,24.56,98.5,0.14
2023,9,19,4,24.49,98.62,0.16
2023,9,19,5,24.48,98.56,0.18
2023,9,19,6,25.46,96.69,0.21
2023,9,19,7,26.58,94.06,0.24
2023,9,19,8,27.77,90,0.27
2023,9,19,9,28.85,85.25,0.37
2023,9,19,10,29.92,80.75,0.38
2023,9,19,11,30.88,76.5,0.4
2023,9,19,12,31.19,74.12,0.31
2023,9,19,13,31.01,74.25,0.22
2023,9,19,14,30.53,77.69,0.22
2023,9,19,15,29.93,81.19,0.25
2023,9,19,16,29.01,84.69,0.22
2023,9,19,17,27.86,90.94,0.19
2023,9,19,18,26.94,94.56,0.18
2023,9,19,19,26.65,95.69,0.11
2023,9,19,20,26.38,96.88,0.11
2023,9,19,21,26.15,97.31,0.1
2023,9,19,22,25.91,97.88,0.07
2023,9,19,23,25.73,98.12,0.07
2023,9,20,0,25.48,98.5,0.08
2023,9,20,1,25.29,98.56,0.11
2023,9,20,2,25.05,98.88,0.1
2023,9,20,3,24.87,98.69,0.07
2023,9,20,4,24.76,98.31,0.07
2023,9,20,5,24.59,98.12,0.07
2023,9,20,6,25.61,96.44,0.06
2023,9,20,7,27.3,90.88,0.11
2023,9,20,8,28.74,85.19,0.1
2023,9,20,9,29.96,79.69,0.11
2023,9,20,10,30.73,76.69,0.13
2023,9,20,11,31.07,75.5,0.16
2023,9,20,12,31.36,74.75,0.19
2023,9,20,13,31.4,74.69,0.21
2023,9,20,14,31.24,75.56,0.22
2023,9,20,15,30.73,78.62,0.21
2023,9,20,16,29.93,83.19,0.18
2023,9,20,17,28.66,89.5,0.14
2023,9,20,18,27.42,93.94,0.13
2023,9,20,19,27.01,95.19,0.11
2023,9,20,20,26.72,96.38,0.09
2023,9,20,21,26.37,97.75,0.11
2023,9,20,22,26.2,98.06,0.1
2023,9,20,23,25.92,98.88,0.08
2023,9,21,0,25.73,99.06,0.06
2023,9,21,1,25.49,99.56,0.07
2023,9,21,2,25.35,99.31,0.06
2023,9,21,3,25.21,99.25,0.08
2023,9,21,4,25.04,99.19,0.06
2023,9,21,5,24.91,99.25,0.05
2023,9,21,6,25.79,97.56,0.05
2023,9,21,7,27.01,94.5,0.06
2023,9,21,8,28.14,89.88,0.04
2023,9,21,9,29.3,83.38,0.03
2023,9,21,10,30.4,77.31,0.02
2023,9,21,11,31.3,73.75,0.03
2023,9,21,12,31.8,72,0.04
2023,9,21,13,31.89,71.56,0.05
2023,9,21,14,31.63,72.56,0.03
2023,9,21,15,31.11,75.44,0.05
2023,9,21,16,30.18,79.62,0.06
2023,9,21,17,28.71,87.5,0.02
2023,9,21,18,27.46,91.19,0.02
2023,9,21,19,26.97,92.44,0.01
2023,9,21,20,26.62,93.31,0.01
2023,9,21,21,26.26,94.5,0.01
2023,9,21,22,25.92,95.69,0.02
2023,9,21,23,25.53,96.69,0.02
2023,9,22,0,25.15,98.12,0.01
2023,9,22,1,24.9,98.81,0.02
2023,9,22,2,24.75,98.88,0.02
2023,9,22,3,24.6,99,0.04
2023,9,22,4,24.51,98.75,0.04
2023,9,22,5,24.38,98.94,0.03
2023,9,22,6,25.37,96.88,0.03
2023,9,22,7,27.01,90.81,0.07
2023,9,22,8,28.86,80.88,0.04
2023,9,22,9,30.21,72.69,0.01
2023,9,22,10,31.29,68.38,0.01
2023,9,22,11,32,66.62,0.02
2023,9,22,12,32.44,66.12,0.02
2023,9,22,13,32.61,66.31,0.03
2023,9,22,14,32.36,67.75,0.04
2023,9,22,15,31.91,71.06,0.04
2023,9,22,16,31.19,75.31,0.03
2023,9,22,17,29.45,83.75,0.01
2023,9,22,18,27.58,90.12,0.02
2023,9,22,19,27.03,91.06,0.01
2023,9,22,20,26.53,92.62,0.01
2023,9,22,21,26.07,94.25,0
2023,9,22,22,25.68,95.44,0
2023,9,22,23,25.27,96.75,0.01
2023,9,23,0,24.87,98,0.01
2023,9,23,1,24.56,98.69,0.01
2023,9,23,2,24.38,98.44,0.02
2023,9,23,3,24.31,97.69,0.01
2023,9,23,4,24.43,96.25,0.01
2023,9,23,5,24.46,95.81,0.01
2023,9,23,6,25.17,95.06,0.01
2023,9,23,7,26.65,89.94,0.01
2023,9,23,8,28.79,79.25,0.01
2023,9,23,9,29.91,75.12,0.03
2023,9,23,10,30.75,72.5,0.05
2023,9,23,11,31.22,71.12,0.06
2023,9,23,12,31.31,70.88,0.05
2023,9,23,13,31.21,71.56,0.03
2023,9,23,14,30.9,73.38,0.03
2023,9,23,15,30.55,75.81,0.04
2023,9,23,16,29.87,79.88,0.03
2023,9,23,17,28.46,87.12,0.02
2023,9,23,18,27.01,91.44,0.02
2023,9,23,19,26.51,92.62,0.01
2023,9,23,20,26.07,93.81,0
2023,9,23,21,25.66,95,0
2023,9,23,22,25.23,96.06,0
2023,9,23,23,24.94,96.5,0
2023,9,24,0,24.77,96.69,0
2023,9,24,1,24.87,95.44,0.01
2023,9,24,2,24.86,95,0.01
2023,9,24,3,24.88,94.44,0.01
2023,9,24,4,24.77,93.88,0.01
2023,9,24,5,24.51,94.62,0.01
2023,9,24,6,25.07,95.5,0.01
2023,9,24,7,26.7,89.75,0
2023,9,24,8,28.58,81.31,0
2023,9,24,9,29.81,75.81,0.01
2023,9,24,10,30.76,71.94,0.01
2023,9,24,11,31.38,69.5,0.02
2023,9,24,12,31.86,67.56,0.02
2023,9,24,13,31.98,66.94,0.01
2023,9,24,14,31.83,66.94,0.02
2023,9,24,15,31.39,68.88,0.02
2023,9,24,16,30.73,73.06,0.01
2023,9,24,17,29.09,80.62,0.01
2023,9,24,18,27.28,89,0
2023,9,24,19,26.66,90.31,0
2023,9,24,20,26.11,92.12,0
2023,9,24,21,25.62,93.88,0
2023,9,24,22,25.23,94.88,0
2023,9,24,23,25.26,93.31,0
2023,9,25,0,25.37,91.5,0.01
2023,9,25,1,25.01,92.81,0.04
2023,9,25,2,24.71,94.06,0.05
2023,9,25,3,24.53,94.88,0.05
2023,9,25,4,24.4,95.38,0.05
2023,9,25,5,24.31,95.38,0.04
2023,9,25,6,25.03,93.88,0.05
2023,9,25,7,26.2,89.56,0.11
2023,9,25,8,27.35,86.94,0.18
2023,9,25,9,28.35,83.62,0.17
2023,9,25,10,29.05,80.44,0.2
2023,9,25,11,29.48,77.81,0.19
2023,9,25,12,29.6,77.31,0.27
2023,9,25,13,29.39,78.38,0.36
2023,9,25,14,29.14,79,0.56
2023,9,25,15,28.87,79.5,0.48
2023,9,25,16,28.4,80.94,0.24
2023,9,25,17,27.62,87.69,0.05
2023,9,25,18,27.17,84.75,0.03
2023,9,25,19,26.85,85.69,0.01
2023,9,25,20,26.33,88.12,0.01
2023,9,25,21,25.79,90.56,0
2023,9,25,22,25.3,92.62,0
2023,9,25,23,24.87,94.44,0
2023,9,26,0,24.51,95.38,0
2023,9,26,1,24.3,95.56,0.05
2023,9,26,2,24.3,95.19,0.23
2023,9,26,3,24.34,95.06,0.35
2023,9,26,4,24.31,95.25,0.24
2023,9,26,5,24.31,95.12,0.29
2023,9,26,6,24.58,93.94,0.41
2023,9,26,7,25.32,92.31,0.65
2023,9,26,8,26.21,90.88,0.59
2023,9,26,9,27.3,87.5,1.11
2023,9,26,10,27.66,84.94,4.79
2023,9,26,11,27.42,84.69,10.35
2023,9,26,12,27.43,87.31,11.36
2023,9,26,13,27.44,90.44,7.66
2023,9,26,14,27.32,93.62,4.28
2023,9,26,15,27.37,94.56,2.19
2023,9,26,16,27.19,94.94,1.87
2023,9,26,17,26.64,96.12,1.77
2023,9,26,18,26.17,96.81,1.85
2023,9,26,19,25.89,96.62,1.81
2023,9,26,20,25.59,97,1.45
2023,9,26,21,25.4,97.25,1.3
2023,9,26,22,25.26,97.69,1.33
2023,9,26,23,25.26,97.69,1.51
2023,9,27,0,25.23,98,1.44
2023,9,27,1,25.35,97.56,1.36
2023,9,27,2,25.5,97.25,1.35
2023,9,27,3,25.48,97.38,1.37
2023,9,27,4,25.38,97.31,1.28
2023,9,27,5,25.25,97.12,1.05
2023,9,27,6,25.34,96.81,0.88
2023,9,27,7,25.9,96,0.78
2023,9,27,8,26.47,95.12,0.79
2023,9,27,9,27.15,93.25,0.81
2023,9,27,10,27.62,91.38,0.92
2023,9,27,11,27.87,89.31,0.9
2023,9,27,12,28,87,0.68
2023,9,27,13,27.98,86,0.53
2023,9,27,14,27.89,85.75,0.54
2023,9,27,15,27.76,86.06,0.7
2023,9,27,16,27.43,88.56,0.98
2023,9,27,17,26.73,92.75,1.28
2023,9,27,18,26.03,94.75,1.02
2023,9,27,19,25.73,96.31,0.87
2023,9,27,20,25.56,97.38,0.76
2023,9,27,21,25.45,97.81,0.67
2023,9,27,22,25.27,98.25,0.69
2023,9,27,23,25.23,98.12,0.84
2023,9,28,0,25.2,98.06,1.27
2023,9,28,1,25.16,98,1.87
2023,9,28,2,25.16,97.88,2.07
2023,9,28,3,25.15,97.75,1.86
2023,9,28,4,25.1,97.81,1.68
2023,9,28,5,25.07,97.88,1.58
2023,9,28,6,25.39,97.88,1.98
2023,9,28,7,26.22,96.44,2.51
2023,9,28,8,26.86,95.38,3.02
2023,9,28,9,27.4,93.75,3.13
2023,9,28,10,27.79,92.88,2.95
2023,9,28,11,27.98,92.38,2.49
2023,9,28,12,28.09,92.38,1.86
2023,9,28,13,28.22,91.88,1.49
2023,9,28,14,28.03,92.88,1.22
2023,9,28,15,27.81,93.88,1.39
2023,9,28,16,27.38,95,1.44
2023,9,28,17,26.61,96.69,1.36
2023,9,28,18,25.91,97.69,1.51
2023,9,28,19,25.55,98.06,1.56
2023,9,28,20,25.23,98.38,1.5
2023,9,28,21,24.93,98.31,1.23
2023,9,28,22,24.73,98,0.82
2023,9,28,23,24.51,98,0.5
2023,9,29,0,24.32,98,0.26
2023,9,29,1,24.19,98.12,0.16
2023,9,29,2,24.15,97.88,0.1
2023,9,29,3,24,97.69,0.06
2023,9,29,4,23.83,97.88,0.04
2023,9,29,5,23.73,97.69,0.03
2023,9,29,6,24.11,96.94,0.04
2023,9,29,7,24.83,94.81,0.09
2023,9,29,8,25.86,92.06,0.16
2023,9,29,9,27.01,87.94,0.36
2023,9,29,10,27.83,85.44,0.58
2023,9,29,11,28.42,83.38,0.71
2023,9,29,12,28.84,81.25,0.74
2023,9,29,13,28.9,80.75,0.7
2023,9,29,14,28.81,81.19,0.53
2023,9,29,15,28.48,83.81,0.41
2023,9,29,16,28.09,86.44,0.21
2023,9,29,17,27.34,90.44,0.08
2023,9,29,18,26.68,90.69,0.05
2023,9,29,19,26.54,90,0.05
2023,9,29,20,26.29,90.44,0.05
2023,9,29,21,25.98,91.25,0.06
2023,9,29,22,25.77,91.69,0.06
2023,9,29,23,25.61,92,0.12
2023,9,30,0,25.43,92.62,0.16
2023,9,30,1,25.37,92.62,0.21
2023,9,30,2,25.07,93.69,0.3
2023,9,30,3,24.68,95.31,0.31
2023,9,30,4,24.44,95.88,0.28
2023,9,30,5,24.14,96.69,0.18
2023,9,30,6,24.6,96.94,0.09
2023,9,30,7,25.79,93.88,0.08
2023,9,30,8,27.32,87.94,0.09
2023,9,30,9,28.66,80.31,0.07
2023,9,30,10,29.69,75.25,0.06
2023,9,30,11,30.34,72.62,0.06
2023,9,30,12,30.8,71,0.08
2023,9,30,13,31,70.19,0.09
2023,9,30,14,30.98,70.19,0.07
2023,9,30,15,30.65,71.69,0.03
2023,9,30,16,30.12,76.44,0.03
2023,9,30,17,28.78,83.06,0.01
2023,9,30,18,27.12,90,0
2023,9,30,19,26.58,90.88,0
2023,9,30,20,26.1,91.88,0
2023,9,30,21,25.72,92.69,0
2023,9,30,22,25.41,93.31,0
2023,9,30,23,25.06,94.12,0
2023,10,1,0,24.87,93.69,0
2023,10,1,1,24.77,92.69,0
2023,10,1,2,24.77,91.44,0
2023,10,1,3,24.6,91.25,0
2023,10,1,4,24.36,91.81,0
2023,10,1,5,24.06,93.19,0
2023,10,1,6,24.68,93.38,0
2023,10,1,7,26.35,87.56,0
2023,10,1,8,28.75,76.75,0
2023,10,1,9,30.04,71.62,0.01
2023,10,1,10,31.04,68.06,0.01
2023,10,1,11,31.68,66.06,0
2023,10,1,12,32.01,65.62,0
2023,10,1,13,31.97,66.19,0
2023,10,1,14,31.73,67.38,0
2023,10,1,15,31.15,70.19,0
2023,10,1,16,30.37,74.94,0
2023,10,1,17,28.73,83.06,0
2023,10,1,18,27.06,89.19,0
2023,10,1,19,26.44,90.44,0
2023,10,1,20,25.9,91.88,0
2023,10,1,21,25.45,92.94,0
2023,10,1,22,25.01,93.94,0
2023,10,1,23,24.55,95,0
2023,10,2,0,24.22,95.62,0
2023,10,2,1,24.07,95.38,0
2023,10,2,2,23.95,95.19,0
2023,10,2,3,23.85,94.81,0.01
2023,10,2,4,23.63,95.06,0.01
2023,10,2,5,23.33,95.94,0.01
2023,10,2,6,23.92,95.75,0
2023,10,2,7,25.84,89.38,0
2023,10,2,8,28.33,76.25,0
2023,10,2,9,29.93,68.31,0
2023,10,2,10,30.9,65.31,0
2023,10,2,11,31.58,63.94,0
2023,10,2,12,31.98,63.38,0
2023,10,2,13,32.09,63.31,0
2023,10,2,14,31.93,64.19,0
2023,10,2,15,31.36,66.94,0.01
2023,10,2,16,30.75,70.62,0
2023,10,2,17,28.98,80.12,0.01
2023,10,2,18,27.26,87.88,0
2023,10,2,19,26.62,89.06,0
2023,10,2,20,26.04,90.62,0
2023,10,2,21,25.49,92.38,0
2023,10,2,22,24.95,94,0
2023,10,2,23,24.55,95,0
2023,10,3,0,24.15,95.94,0
2023,10,3,1,23.84,96.5,0
2023,10,3,2,23.75,96,0
2023,10,3,3,23.37,97.25,0.01
2023,10,3,4,23.12,97.94,0.01
2023,10,3,5,22.95,97.88,0
2023,10,3,6,23.83,95.81,0
2023,10,3,7,25.87,89.12,0
2023,10,3,8,28.3,77.94,0
2023,10,3,9,29.98,69.94,0
2023,10,3,10,30.98,66.44,0
2023,10,3,11,31.63,64.19,0
2023,10,3,12,32.14,62.19,0
2023,10,3,13,32.39,60.62,0
2023,10,3,14,32.33,60,0
2023,10,3,15,31.96,60.62,0
2023,10,3,16,31.65,63.06,0
2023,10,3,17,29.94,71.44,0
2023,10,3,18,28.01,78.94,0
2023,10,3,19,27.1,82.81,0
2023,10,3,20,26.34,85.62,0
2023,10,3,21,25.83,87.44,0
2023,10,3,22,25.4,89,0
2023,10,3,23,25.05,89.81,0
2023,10,4,0,24.74,89.88,0
2023,10,4,1,24.62,88.81,0
2023,10,4,2,24.6,86.88,0
2023,10,4,3,24.54,85.62,0
2023,10,4,4,24.32,85.5,0
2023,10,4,5,24.12,85.44,0
2023,10,4,6,24.62,88.06,0
2023,10,4,7,26.48,81.81,0
2023,10,4,8,29.07,70.25,0
2023,10,4,9,31.15,62.25,0
2023,10,4,10,31.99,60.62,0
2023,10,4,11,32.43,60.62,0
2023,10,4,12,32.76,60.56,0
2023,10,4,13,32.82,61.19,0
2023,10,4,14,32.59,62.69,0
2023,10,4,15,32.07,66.19,0
2023,10,4,16,31.67,69.31,0
2023,10,4,17,29.75,79.75,0
2023,10,4,18,27.8,87.81,0
2023,10,4,19,27.23,89.06,0
2023,10,4,20,26.66,90.88,0
2023,10,4,21,26.28,92.31,0
2023,10,4,22,25.85,93.94,0
2023,10,4,23,25.44,94.94,0
2023,10,5,0,25.21,94.69,0
2023,10,5,1,25.01,94.19,0
2023,10,5,2,24.96,93.25,0
2023,10,5,3,24.71,93.62,0
2023,10,5,4,24.37,94.81,0
2023,10,5,5,24.1,95.94,0
2023,10,5,6,24.9,95.25,0
2023,10,5,7,26.98,87.06,0
2023,10,5,8,29.62,74.06,0
2023,10,5,9,31.12,68.69,0
2023,10,5,10,31.87,67.19,0
2023,10,5,11,32.42,66,0.01
2023,10,5,12,32.77,65.12,0
2023,10,5,13,32.76,65.25,0
2023,10,5,14,32.57,65.88,0
2023,10,5,15,32.08,68.31,0
2023,10,5,16,31.27,72.19,0
2023,10,5,17,29.29,82.19,0
2023,10,5,18,27.6,87.25,0
2023,10,5,19,27.02,88.38,0
2023,10,5,20,26.48,90.06,0
2023,10,5,21,26.03,91.38,0
2023,10,5,22,25.6,93.06,0
2023,10,5,23,25.23,94.31,0
2023,10,6,0,24.95,95.12,0
2023,10,6,1,24.66,95.81,0
2023,10,6,2,24.46,96.19,0
2023,10,6,3,24.4,95.69,0
2023,10,6,4,24.48,94.62,0.01
2023,10,6,5,24.56,93.62,0.01
2023,10,6,6,25.04,94.12,0.01
2023,10,6,7,27.14,86.38,0.01
2023,10,6,8,29.28,77.38,0.02
2023,10,6,9,30.5,73.56,0.04
2023,10,6,10,31.35,71.44,0.06
2023,10,6,11,31.99,69.69,0.06
2023,10,6,12,32.32,68.56,0.06
2023,10,6,13,32.37,67.94,0.06
2023,10,6,14,32.23,68.19,0.04
2023,10,6,15,31.83,70.31,0.06
2023,10,6,16,31.15,75.06,0.09
2023,10,6,17,29.46,83.19,0.07
2023,10,6,18,27.83,90,0.07
2023,10,6,19,27.29,91.12,0.08
2023,10,6,20,26.87,92,0.1
2023,10,6,21,26.55,93.25,0.12
2023,10,6,22,26.42,94.25,0.22
2023,10,6,23,26.15,95.62,0.28
2023,10,7,0,25.88,96.38,0.41
2023,10,7,1,25.63,96.69,0.44
2023,10,7,2,25.51,97.12,0.57
2023,10,7,3,25.38,97.69,0.73
2023,10,7,4,25.37,97.31,0.79
2023,10,7,5,25.2,97.25,0.7
2023,10,7,6,25.31,96.06,0.65
2023,10,7,7,25.71,94.06,0.47
2023,10,7,8,26.14,89.62,0.4
2023,10,7,9,26.51,84.56,0.46
2023,10,7,10,26.84,80.62,0.43
2023,10,7,11,27.03,78.19,0.39
2023,10,7,12,27.17,76.56,0.31
2023,10,7,13,27.29,75.69,0.29
2023,10,7,14,27.2,76.31,0.36
2023,10,7,15,26.86,78.56,0.48
2023,10,7,16,26.17,83.25,0.51
2023,10,7,17,24.99,88.56,0.42
2023,10,7,18,24.08,90.12,0.3
2023,10,7,19,23.53,90.44,0.35
2023,10,7,20,23.15,90.38,0.49
2023,10,7,21,22.82,90.5,0.67
2023,10,7,22,22.53,91.19,0.84
2023,10,7,23,22.3,91.88,0.89
2023,10,8,0,22.07,91.75,0.69
2023,10,8,1,21.87,91.44,0.39
2023,10,8,2,21.54,92.19,0.16
2023,10,8,3,21.25,92.5,0.07
2023,10,8,4,20.91,92.94,0.03
2023,10,8,5,20.56,93,0.01
2023,10,8,6,20.73,91.19,0
2023,10,8,7,21.75,83.44,0
2023,10,8,8,22.81,75.19,0
2023,10,8,9,24.07,68.88,0
2023,10,8,10,25.14,66.25,0
2023,10,8,11,25.97,65.31,0
2023,10,8,12,26.65,64.75,0
2023,10,8,13,27.02,64.94,0
2023,10,8,14,27.11,65.56,0
2023,10,8,15,26.76,67.88,0
2023,10,8,16,26.15,73,0
2023,10,8,17,24.58,83.75,0
2023,10,8,18,23.3,87.94,0
2023,10,8,19,22.98,88.38,0
2023,10,8,20,22.56,89.25,0
2023,10,8,21,22.12,90.25,0
2023,10,8,22,21.68,91.31,0
2023,10,8,23,21.2,92.19,0
2023,10,9,0,20.73,92.88,0
2023,10,9,1,20.4,93.06,0
2023,10,9,2,20.19,92.94,0
2023,10,9,3,19.98,92.56,0
2023,10,9,4,19.74,92.38,0
2023,10,9,5,19.53,91.88,0
2023,10,9,6,19.97,90,0
2023,10,9,7,21.58,80.75,0
2023,10,9,8,22.79,73.31,0
2023,10,9,9,24.07,69.38,0
2023,10,9,10,25.23,67.25,0
2023,10,9,11,26.22,66.38,0
2023,10,9,12,27.02,66.12,0
2023,10,9,13,27.48,66.38,0
2023,10,9,14,27.55,67.56,0.01
2023,10,9,15,27.26,70.25,0.01
2023,10,9,16,26.7,74.94,0.01
2023,10,9,17,25.21,84.88,0
2023,10,9,18,24.01,88.19,0
2023,10,9,19,23.58,88.94,0
2023,10,9,20,23.11,90.19,0
2023,10,9,21,22.76,90.56,0
2023,10,9,22,22.41,90.38,0.01
2023,10,9,23,22.15,89.44,0.01
2023,10,10,0,21.74,89.88,0.01
2023,10,10,1,21.37,90.25,0.01
2023,10,10,2,21.07,90.19,0.01
2023,10,10,3,20.76,91,0.02
2023,10,10,4,20.5,91.56,0.02
2023,10,10,5,20.37,91.19,0.03
2023,10,10,6,20.65,90.06,0.04
2023,10,10,7,21.92,84.81,0.04
2023,10,10,8,23.18,78.56,0.03
2023,10,10,9,24.33,73.25,0.02
2023,10,10,10,25.37,69.75,0.01
2023,10,10,11,26.23,67.5,0
2023,10,10,12,26.98,66,0
2023,10,10,13,27.4,65.5,0
2023,10,10,14,27.38,66.25,0
2023,10,10,15,27.12,68.5,0
2023,10,10,16,26.36,73.81,0
2023,10,10,17,24.66,84.38,0.01
2023,10,10,18,23.33,89.06,0.02
2023,10,10,19,22.76,90.25,0.03
2023,10,10,20,22.2,92,0.04
2023,10,10,21,21.65,93.56,0.04
2023,10,10,22,21.25,94.56,0.03
2023,10,10,23,21.01,94.75,0.03
2023,10,11,0,20.82,94.5,0.02
2023,10,11,1,20.62,94.5,0.02
2023,10,11,2,20.4,94.44,0.02
2023,10,11,3,20.18,94.44,0.01
2023,10,11,4,19.97,94.31,0.02
2023,10,11,5,19.8,94,0.02
2023,10,11,6,20.2,92.94,0.02
2023,10,11,7,21.59,85.94,0.02
2023,10,11,8,22.73,78.75,0.01
2023,10,11,9,24.06,72.25,0
2023,10,11,10,25.07,69.31,0
2023,10,11,11,25.83,68.44,0
2023,10,11,12,26.4,68.25,0.01
2023,10,11,13,26.44,69.31,0.02
2023,10,11,14,26.06,71.5,0.04
2023,10,11,15,25.52,75.38,0.05
2023,10,11,16,24.96,79.88,0.02
2023,10,11,17,24.04,86.38,0.01
2023,10,11,18,23.04,90.69,0.01
2023,10,11,19,22.69,91.19,0.01
2023,10,11,20,22.33,92.19,0.01
2023,10,11,21,21.98,93.12,0.02
2023,10,11,22,21.63,93.94,0.02
2023,10,11,23,21.26,94.88,0.02
2023,10,12,0,20.87,95.69,0.02
2023,10,12,1,20.49,96.25,0.03
2023,10,12,2,20.14,96.88,0.04
2023,10,12,3,19.88,96.81,0.04
2023,10,12,4,19.68,96.88,0.04
2023,10,12,5,19.49,97,0.05
2023,10,12,6,19.78,95.81,0.07
2023,10,12,7,20.84,91.94,0.1
2023,10,12,8,22.16,86.62,0.13
2023,10,12,9,23.46,81.62,0.18
2023,10,12,10,24.47,78.81,0.22
2023,10,12,11,25.19,77.38,0.28
2023,10,12,12,25.75,76.56,0.34
2023,10,12,13,26.12,76.19,0.36
2023,10,12,14,26.26,76.5,0.24
2023,10,12,15,26.12,77.94,0.09
2023,10,12,16,25.68,81.19,0.03
2023,10,12,17,24.36,90,0.01
2023,10,12,18,23.27,92.94,0.01
2023,10,12,19,22.84,93.88,0.02
2023,10,12,20,22.44,95,0.03
2023,10,12,21,22.1,95.88,0.05
2023,10,12,22,21.76,96.75,0.04
2023,10,12,23,21.47,97.44,0.03
2023,10,13,0,21.17,97.94,0.02
2023,10,13,1,20.87,98.25,0.02
2023,10,13,2,20.57,98.44,0.02
2023,10,13,3,20.31,98.25,0.01
2023,10,13,4,20.05,98.38,0.01
2023,10,13,5,19.92,97.81,0.01
2023,10,13,6,20.3,96.12,0.02
2023,10,13,7,21.51,92.06,0.02
2023,10,13,8,23.33,85.56,0.02
2023,10,13,9,25.18,79.06,0.02
2023,10,13,10,26.45,76,0.1
2023,10,13,11,27.15,75.44,0.18
2023,10,13,12,27.92,73.94,0.21
2023,10,13,13,28.21,73.38,0.21
2023,10,13,14,28.25,73.25,0.16
